volume_number,number,speechiness,key,time_signature,liveness,loudness,duration_ms,danceability,duration,valence,acousticness,energy,tempo,instrumentalness,mode,artist,title
32,5,0.0695,1,4,0.862,-5.513,242200,0.742,236,0.39,0.0517,0.471,86.467,0,1,Mariah Carey,Obsessed
32,6,0.0779,11,4,0.145,-5.507,221253,0.615,219,0.708,0.0444,0.711,144.036,0,1,Jason Derulo,Whatcha Say
32,7,0.186,8,4,0.177,-4.781,326187,0.593,250,0.667,0.0124,0.883,155.171,0,1,Keri Hilson featuring Kanye West and Ne-Yo,Knock You Down
32,8,0.0376,11,4,0.0761,-7.441,231573,0.852,230,0.693,0.165,0.559,86.018,0,0,Fabolous featuring The-Dream,Throw It in the Bag
32,9,0.175,1,4,0.0746,-8.385,237640,0.851,237,0.771,0.00705,0.629,125.984,0.000372,1,Pitbull,Hotel Room Service
32,10,0.0899,5,4,0.178,-4.347,235760,0.743,217,0.949,0.0368,0.981,93.003,1.17E-06,0,Michael Franti & Spearhead featuring Cherine Anderson,Say Hey (I Love You)
32,11,0.0444,7,4,0.225,-7.448,188867,0.865,185,0.869,0.289,0.69,121.983,0.0138,1,Shakira,She Wolf
32,12,0.0508,11,4,0.0997,-4.99,195853,0.811,192,0.744,0.055,0.654,129.999,0.000941,0,David Guetta featuring Akon,Sexy Chick
32,13,0.0339,2,4,0.0719,-3.472,241348,0.613,237,0.368,0.0178,0.634,144.953,0,1,Jordin Sparks,Battlefield
32,14,0.0757,9,4,0.0768,-2.996,281560,0.209,277,0.292,0.217,0.872,78.139,0,1,Kelly Clarkson,Already Gone
32,15,0.031,3,4,0.0993,-3.81,269693,0.481,248,0.14,0.00853,0.779,96.029,0,1,Daughtry,No Surprise
32,16,0.141,10,4,0.16,-3.17,226707,0.44,221,0.433,0.00177,0.976,150.005,3.39E-06,1,Boys Like Girls,Love Drunk
32,17,0.0815,0,4,0.549,-3.716,196413,0.594,195,0.633,0.0116,0.874,119.964,0,1,Cobra Starship featuring Leighton Meester,Good Girls Go Bad
32,18,0.0346,5,4,0.098,-3.108,199187,0.524,197,0.585,0.0012,0.878,130.989,0,0,Katy Perry,Waking Up in Vegas
32,19,,,,,,,,227,,,,,,,Taylor Swift,You Belong with Me
32,20,0.0286,2,4,0.173,-9.478,247680,0.566,247,0.338,0.457,0.429,147.957,3.38E-05,1,Keith Urban,Only You Can Love Me This Way
32,21,0.0425,0,4,0.223,-2.842,184933,0.441,184,0.629,0.135,0.857,150.03,0,1,Katharine McPhee,Had It All
33,1,0.116,2,4,0.291,-2.741,199693,0.755,198,0.719,0.0746,0.832,120.032,1.27E-06,0,Kesha,Tik Tok
33,2,0.0391,0,4,0.0831,-3.75,294573,0.697,258,0.72,0.00305,0.921,118.99,3.65E-05,1,Lady Gaga,Bad Romance
33,3,0.0385,1,4,0.696,-3.588,250600,0.569,249,0.189,0.0117,0.755,91.022,0,1,Rihanna featuring Jeezy,Hard
33,4,0.033,0,4,0.348,-4.15,199027,0.762,196,0.837,0.0266,0.748,110.009,0,0,Jason Derulo,In My Head
33,5,0.318,5,5,0.289,-3.238,235987,0.521,236,0.44,0.168,0.849,122.852,0,1,Snoop Dogg,I Wanna Rock
33,6,0.225,8,4,0.141,-6.089,288133,0.732,288,0.571,0.109,0.659,148.001,0,1,Young Money featuring Lloyd,BedRock
33,7,0.085,11,4,0.118,-4.88,210307,0.854,207,0.773,0.0278,0.664,125.84,0,1,Jay Sean featuring Sean Paul and Lil Jon,Do You Remember
33,8,0.0708,9,4,0.168,-6.323,182307,0.706,180,0.189,0.173,0.751,91.031,0,1,Iyaz,Replay
33,9,0.0417,3,4,0.133,-6.72,228347,0.591,225,0.482,0.0294,0.649,90.002,0,1,Owl City,Fireflies
33,10,0.0436,1,4,0.086,-4.432,216667,0.675,213,0.775,0.217,0.885,97.03,0,0,Train,"Hey, Soul Sister"
33,11,0.0299,5,4,0.437,-3.45,206413,0.434,204,0.321,0.0534,0.764,51.316,0,1,Daughtry,Life After You
33,12,0.0443,0,4,0.287,-2.501,212747,0.578,208,0.943,0.0267,0.9,92.011,0,1,Kris Allen,Live Like We're Dying
33,13,0.0489,11,4,0.0593,-4.732,227320,0.44,224,0.451,0.00706,0.683,185.948,0,0,Adam Lambert,Whataya Want from Me
33,14,0.0558,5,4,0.0965,-2.526,200347,0.607,197,0.563,0.0221,0.922,130.972,2.04E-05,1,Orianthi,According to You
33,15,0.0303,4,4,0.2,-5.535,277573,0.587,232,0.225,0.0927,0.622,107.943,0.000636,1,Lady Antebellum,Need You Now
33,16,,,,,,,,251,,,,,,,Taylor Swift,Fearless
33,17,0.0657,9,4,0.133,-3.849,216712,0.609,213,0.394,0.0389,0.719,128.027,0,0,Ashlyne Huff,Heart of Gold
33,18,0.0312,11,4,0.0987,-8.029,222907,0.608,219,0.228,0.321,0.698,139.989,0.000483,1,Jamie Cullum,Wheels
33,19,,,,,,,,208,,,,,,,Jaicko,Fast Forward
33,20,0.055,4,4,0.233,-4.683,187227,0.553,185,0.546,0.00814,0.912,105.004,0,0,Young and Divine,Shake That Bubble
33,21,0.0347,2,4,0.0963,-2.914,254120,0.623,253,0.71,0.00918,0.913,127.972,9.7E-05,0,Agnes,Release Me
34,1,0.232,5,4,0.122,-5.183,214240,0.656,213,0.519,0.0544,0.841,65.024,0,0,Justin Bieber featuring Ludacris,Baby
34,2,0.0493,10,4,0.0862,-5.814,268320,0.688,217,0.734,0.386,0.853,103.993,0,1,B.o.B featuring Bruno Mars,Nothin' on You
34,3,0.0897,1,4,0.0986,-3.876,187067,0.829,185,0.767,0.0049,0.607,120.044,0,1,Kesha,Your Love Is My Drug
34,4,0.186,3,4,0.0992,-4.404,222920,0.564,222,0.788,0.118,0.758,173.898,0,0,Rihanna,Rude Boy
34,5,0.0332,4,4,0.36,-5.81,269493,0.781,267,0.324,0.198,0.745,129.998,1.14E-05,0,Usher featuring will.i.am,OMG
34,6,0.25,1,4,0.137,-8.539,244347,0.788,243,0.658,0.00914,0.613,89.985,0,0,Jamie Foxx featuring Justin Timberlake and T.I.,Winner
34,7,0.381,1,4,0.509,-6.64,216933,0.66,216,0.717,0.187,0.72,84.707,0,1,Ludacris featuring Nicki Minaj,My Chick Bad
34,8,0.387,0,,0.288,-6.9,257560,0.619,232,0.395,0.184,0.539,145.618,0,1,The Black Eyed Peas,Imma Be
34,9,0.0291,11,4,0.197,-3.113,194267,0.73,200,0.693,0.197,0.728,130.061,0,1,Iyaz,Solo
34,10,0.0503,0,4,0.211,-3.526,238000,0.53,236,0.738,0.284,0.95,146.035,1.01E-05,1,OneRepublic,All the Right Moves
34,11,0.0474,1,4,0.201,-4.884,195307,0.54,193,0.48,0.000814,0.922,124.996,0,0,Lifehouse,Halfway Gone
34,12,0.0439,2,4,0.124,-6.812,230800,0.531,230,0.334,0.0701,0.821,129.139,0.171,1,The Temper Trap,Sweet Disposition
34,13,0.0674,2,4,0.277,-2.981,204853,0.473,203,0.619,0.00398,0.961,130.036,0,1,Boys Like Girls,Heart Heart Heartbreak
34,14,0.0244,10,4,0.0789,-4.51,261427,0.63,255,0.518,0.173,0.698,94.023,0,1,The Script,Breakeven
34,15,0.0288,1,4,0.141,-5.154,224867,0.588,221,0.118,0.508,0.684,85.997,0,1,Lady Antebellum,American Honey
34,16,0.0289,5,4,0.115,-8.005,236627,0.515,246,0.204,0.575,0.3,81.12,8.46E-06,1,Miranda Lambert,The House That Built Me
34,17,0.0319,1,4,0.0828,-7.678,167707,0.743,165,0.94,0.0407,0.516,118.11,0,1,Dave Barnes,Little Lies
34,18,0.0505,10,4,0.156,-3.646,191425,0.609,191,0.866,0.112,0.864,85.238,0,1,2AM Club,Worry About You
34,19,0.0636,4,4,0.0822,-5.736,238200,0.406,226,0.636,0.000103,0.937,151.974,0,1,Runner Runner,So Obvious
34,20,0.0644,7,4,0.103,-4.048,198840,0.752,199,0.513,0.384,0.609,91.913,0,1,Jessica Jarrell,Almost Love (24/7)
35,1,0.0569,0,4,0.163,-3.729,234653,0.791,232,0.417,0.00446,0.754,125.014,0,1,Katy Perry featuring Snoop Dogg,California Gurls
35,2,0.0298,5,4,0.224,-4.651,220160,0.704,216,0.57,0.00573,0.837,129.902,0,1,Justin Bieber featuring Usher,Somebody to Love (Remix)
35,3,0.0867,1,4,0.146,-5.104,188013,0.622,184,0.409,0.168,0.917,130.081,0,1,David Guetta & Chris Willis featuring Fergie & LMFAO,Gettin' Over You
35,4,0.111,2,4,0.435,-6.009,268840,0.713,238,0.852,0.0197,0.898,124.976,2.62E-05,0,The Black Eyed Peas,Rock That Body
35,5,0.052,3,4,0.0721,-2.72,205733,0.686,205,0.678,0.000698,0.898,122.985,4.61E-05,0,La Roux,Bulletproof
35,6,0.0557,11,4,0.356,-6.61,274213,0.632,271,0.352,0.00043,0.789,98.986,0.00144,0,Lady Gaga,Alejandro
35,7,0.0475,7,4,0.704,-4.63,213293,0.768,212,0.625,0.179,0.82,129.969,0,0,Mike Posner,Cooler Than Me
35,8,0.258,6,4,0.206,-6.403,211160,0.633,209,0.651,0.297,0.673,86.776,0,0,Travie McCoy featuring Bruno Mars,Billionaire
35,9,0.146,9,4,0.129,-4.02,215747,0.442,203,0.59,0.128,0.83,89.338,0,1,Jason Derulo,Ridin' Solo
35,10,0.0335,8,4,0.118,-3.52,226533,0.596,223,0.561,0.381,0.64,90.015,0,1,Shontelle,Impossible
35,11,0.0421,10,4,0.148,-5.691,190240,0.498,185,0.404,0.56,0.663,139.926,0,1,Jaron and the Long Road to Love,Pray for You
35,12,0.0389,7,4,0.346,-7.697,273493,0.507,252,0.641,0.00257,0.875,160.079,0,1,Nickelback,This Afternoon
35,13,0.0465,3,4,0.0717,-3.134,198480,0.62,196,0.514,0.0157,0.844,110.012,0,1,Miranda Cosgrove,Kissin U
35,14,0.0804,0,4,0.36,-4.166,192440,0.682,192,0.829,0.00564,0.889,138.021,0,1,3OH!3 featuring Kesha,My First Kiss
35,15,0.0595,2,4,0.0478,-2.191,177333,0.476,176,0.638,0.111,0.847,156.229,0,1,Carrie Underwood,Undo It
35,16,0.0586,7,4,0.622,-6.509,193733,0.879,203,0.946,0.184,0.567,112.472,0,1,Jerrod Niemann,"Lover, Lover"
35,17,0.0519,6,4,0.11,-4.739,206707,0.434,204,0.443,0.208,0.788,205.661,0,1,Jennette McCurdy,Stronger
35,18,0.0414,0,4,0.0755,-5.092,260333,0.593,255,0.511,0.000628,0.744,115.983,0,1,Days Difference,Speakers
35,19,0.166,7,4,0.0284,-4.491,222787,0.592,221,0.56,0.00158,0.861,130.006,0,1,Sky Ferreira,Obsession
35,20,,,,,,,,227,,,,,,,Tiffany Dunn,Shut the Front Door (Got My Girls)
36,1,0.0355,10,4,0.139,-4.581,227760,0.719,227,0.606,0.0132,0.804,119.999,3.02E-06,1,Katy Perry,Teenage Dream
36,2,0.0973,7,4,0.0828,-2.85,222160,0.666,219,0.67,0.03,0.878,119.932,0,0,Usher featuring Pitbull,DJ Got Us Fallin' in Love
36,3,0.0283,5,4,0.112,-5.353,215200,0.725,211,0.759,4.62E-05,0.672,125.042,0.00225,0,Ke$ha,Take It Off
36,4,0.108,4,4,0.374,-4.251,228240,0.648,224,0.786,0.0113,0.908,131.147,0,0,Adam Lambert,If I Had You
36,5,0.0898,4,4,0.0263,-3.155,203867,0.75,216,0.819,0.00622,0.78,119.985,0,1,Taio Cruz,Dynamite
36,6,0.031,1,4,0.123,-6.129,237800,0.554,235,0.0945,0.0413,0.764,90,0,1,Nelly,Just a Dream
36,7,0.137,1,4,0.0772,-5.103,277013,0.644,274,0.226,0.0311,0.739,74.154,0,1,Chris Brown featuring Tyga and Kevin McCall,Deuces
36,8,0.343,8,4,0.347,-4.11,196133,0.549,193,0.782,0.0127,0.932,82.439,0,0,B.o.B featuring Rivers Cuomo,Magic
36,9,0.261,8,4,0.284,-3.913,210853,0.542,208,0.325,0.00169,0.916,130.044,9.42E-06,1,David Guetta featuring Kid Cudi,Memories
36,10,0.0445,4,4,0.2,-4.799,216200,0.698,206,0.719,0.000416,0.828,102.971,0,0,Maroon 5,Misery
36,11,0.0506,5,4,0.363,-5.5,212293,0.486,210,0.793,0.000392,0.831,148.026,0,1,Neon Trees,Animal
36,12,0.0352,2,4,0.121,-6.199,224693,0.515,222,0.393,0.098,0.767,148.024,0,1,OneRepublic,Secrets
36,13,0.0351,1,4,0.0574,-4.172,207493,0.676,205,0.819,0.461,0.762,119.003,0,1,Sara Bareilles,King of Anything
36,14,0.0272,4,3,0.143,-6.607,267653,0.452,264,0.213,0.144,0.563,137.715,0,1,Paramore,The Only Exception
36,15,0.0342,10,4,0.0809,-5.52,240213,0.43,237,0.352,0.0465,0.703,149.873,0,1,Daughtry,September
36,16,0.0996,1,4,0.0565,-4.702,247587,0.62,256,0.83,0.322,0.799,168.024,0,1,Sugarland,Stuck Like Glue
36,17,0.0972,7,4,0.284,-4.315,206120,0.437,200,0.518,0.0171,0.913,167.861,0,1,Sick Puppies,Maybe
36,18,0.0358,9,4,0.0789,-4.345,221373,0.591,217,0.784,0.04,0.881,92.278,0.00287,1,Free Energy,Bang Pop
36,19,0.0288,2,4,0.142,-13.432,143133,0.589,140,0.236,0.587,0.262,116.138,4.21E-06,1,The Secret Sisters,Tennessee Me
36,20,0.0298,7,4,0.152,-12.138,263973,0.474,255,0.628,0.0225,0.343,114.877,0.00704,1,Elvis Presley,Suspicious Minds (Live In Concert)
37,1,0.33,10,4,0.519,-4.957,263373,0.647,262,0.608,0.25,0.924,173.962,0,1,Eminem featuring Rihanna,Love the Way You Lie
37,2,0.045,5,4,0.0949,-5.547,219147,0.632,215,0.46,0.0136,0.845,109.013,0,1,Bruno Mars,Just the Way You Are
37,3,0.0479,8,4,0.0803,-4.968,227880,0.638,225,0.645,0.139,0.826,124.072,0,1,Katy Perry,Firework
37,4,0.0897,7,4,0.0319,-4.973,203333,0.7,200,0.607,0.00629,0.695,122.028,0,1,Pink,Raise Your Glass
37,5,0.0406,8,4,0.127,-4.893,204150,0.734,204,0.65,0.00709,0.821,119.993,0.00281,1,Kesha,We R Who We R
37,6,0.0382,11,4,0.217,-4.155,235520,0.78,232,0.651,0.119,0.714,125.924,4.1E-06,0,Rihanna,Only Girl (In the World)
37,7,0.331,8,4,0.161,-5.07,333507,0.725,216,0.631,0.0269,0.84,127.992,1.87E-06,1,Far East Movement featuring The Cataracs & Dev,Like a G6
37,8,0.0884,10,4,0.259,-3.428,234453,0.595,204,0.765,0.0435,0.913,128.021,0,0,Pitbull featuring T-Pain,Hey Baby (Drop It to the Floor)
37,9,0.0437,11,4,0.0885,-3.239,241093,0.702,238,0.727,0.000407,0.883,129.999,1.27E-06,0,Chris Brown,Yeah 3x
37,10,0.0331,1,4,0.0697,-6.695,182373,0.668,184,0.122,0.0234,0.749,127.113,0.000298,0,Edward Maya and Vika Jigulina,Stereo Love
37,11,0.285,9,4,0.447,-4.631,193960,0.543,193,0.68,0.00152,0.981,162.786,0.00759,0,Willow Smith,Whip My Hair
37,12,0.0391,1,4,0.241,-6.366,263773,0.76,262,0.362,0.00544,0.595,131.497,0,1,Waka Flocka Flame featuring Roscoe Dash & Wale,No Hands
37,13,0.161,1,4,0.385,-5.283,242013,0.845,239,0.327,0.0205,0.601,74.008,0,1,Trey Songz featuring Nicki Minaj,Bottoms Up
37,14,0.0311,4,4,0.13,-3.896,196813,0.699,195,0.633,0.00296,0.882,120.016,0.0544,0,Mike Posner,Please Don't Go
37,15,0.0636,10,4,0.0737,-4.106,200453,0.697,199,0.822,0.139,0.775,90.015,0,1,The Ready Set,Love Like Woe
37,16,,,,,,,,239,,,,,,,Taylor Swift,Mine
37,17,0.0275,1,4,0.139,-5.176,231573,0.509,231,0.306,0.0412,0.637,136.058,0,1,Greyson Chance,Waiting Outside the Lines
37,18,0.045,9,4,0.133,-4.261,181533,0.725,179,0.654,0.11,0.753,93.004,0,1,Andrew Allen,Loving You Tonight
37,19,0.0795,11,4,0.112,-4.703,240653,0.673,239,0.211,0.267,0.734,148.093,0,1,Mindless Behavior,My Girl
37,20,,,,,,,,198,,,,,,,Jacob Latimore,This or That
38,1,0.157,11,4,0.283,-5.069,260253,0.59,259,0.495,0.0049,0.817,123.895,0,1,Lady Gaga,Born This Way
38,2,0.0465,5,4,0.144,-4.623,231653,0.659,229,0.316,0.0258,0.882,125.985,9.2E-06,0,Enrique Iglesias featuring Ludacris & DJ Frank E,Tonight (I'm Lovin' You)
38,3,0.0437,1,4,0.195,-4.946,243533,0.764,241,0.811,0.0156,0.673,127.941,6.56E-05,1,Rihanna,S&M
38,4,0.0427,0,4,0.24,-4.813,228827,0.648,226,0.389,0.0103,0.722,132.973,0,0,Britney Spears,Hold It Against Me
38,5,0.0412,11,4,0.175,-3.897,218825,0.752,218,0.768,0.00272,0.73,120.032,3.62E-05,0,Kesha,Blow
38,6,0.0593,2,4,0.118,-7.237,223253,0.706,218,0.22,0.146,0.558,110.443,0,0,Bruno Mars,Grenade
38,7,0.175,1,4,0.369,-5.252,229573,0.62,228,0.769,0.0181,0.869,151.684,0,1,Katy Perry featuring Kanye West,E.T.
38,8,0.0335,7,4,0.353,-4.988,213587,0.559,210,0.493,0.0213,0.655,91.957,0,1,Pink,F**kin' Perfect
38,9,0.232,7,4,0.332,-1.866,238693,0.353,238,0.235,0.155,0.822,167.905,0,1,Diddy ‰ÛÒ Dirty Money featuring Skylar Grey,Coming Home
38,10,0.189,11,4,0.18,-5.745,223933,0.764,222,0.577,0.0439,0.694,146.075,3.67E-06,0,Chris Brown featuring Lil Wayne & Busta Rhymes,Look at Me Now
38,11,0.127,2,4,0.11,-7.653,228453,0.697,227,0.646,0.0436,0.577,160.035,0,1,Jeremih featuring 50 Cent,Down on Me
38,12,0.0776,6,4,0.59,-7.808,307640,0.829,250,0.469,0.0782,0.798,127.991,3.78E-06,0,The Black Eyed Peas,The Time (Dirty Bit)
38,13,0.0543,7,4,0.348,-2.628,219987,0.551,227,0.809,0.00166,0.893,125.083,0,1,Usher,More
38,14,0.0294,8,4,0.0527,-5.119,228293,0.729,226,0.523,0.131,0.756,104.945,0,1,Adele,Rolling in the Deep
38,15,0.0649,0,4,0.159,-3.682,222733,0.696,220,0.77,0.134,0.875,127.39,0,1,Cee Lo Green,Forget You
38,16,0.0576,6,4,0.117,-3.68,220627,0.571,229,0.858,0.00448,0.932,150.014,0.00939,0,Avril Lavigne,What the Hell
38,17,0.119,4,4,0.163,-4.977,200467,0.686,198,0.821,0.0764,0.783,99.978,0,1,Hot Chelle Rae,Tonight Tonight
38,18,0.0462,0,4,0.378,-5.12,216813,0.495,213,0.793,0.00464,0.876,178.966,1.48E-06,1,Parachute,You and Me
38,19,0.027,9,4,0.112,-6.983,279467,0.691,226,0.731,0.0342,0.713,96.985,0.0132,1,Michael Franti & Spearhead,I'll Be Waiting
38,20,0.0814,11,4,0.336,-5.564,187053,0.487,186,0.633,0.0188,0.771,85.012,0,0,Cody Simpson,All Day
39,1,0.0415,3,4,0.671,-3.796,230747,0.649,230,0.774,0.00125,0.815,126.03,4.31E-05,0,Katy Perry,Last Friday Night (T.G.I.F.)
39,2,0.165,1,4,0.257,-4.153,262173,0.739,231,0.345,0.0235,0.725,130.024,0,1,LMFAO featuring Lauren Bennett and GoonRock,Party Rock Anthem
39,3,0.161,8,4,0.298,-3.206,252307,0.671,252,0.533,0.192,0.939,129.023,0,1,"Pitbull featuring Ne-Yo, Afrojack and Nayer",Give Me Everything
39,4,0.0401,9,4,0.109,-6.433,320587,0.583,259,0.393,0.000391,0.77,127.973,0.00993,1,Lady Gaga,The Edge of Glory
39,5,0.0665,8,4,0.202,-5.747,237947,0.693,234,0.475,0.0228,0.705,131.951,0,1,Britney Spears,Till the World Ends
39,6,0.0981,11,4,0.0949,-6.299,230907,0.763,227,0.451,0.0905,0.679,129.997,0.000553,1,Jennifer Lopez featuring Pitbull,On the Floor
39,7,0.115,7,4,0.155,-3.839,239613,0.591,234,0.648,0.0189,0.889,143.067,0,1,Lupe Fiasco,The Show Goes On
39,8,0.0717,7,4,0.184,-3.534,219560,0.644,205,0.556,0.0587,0.945,91.017,0,1,Tinie Tempah featuring Eric Turner,Written in the Stars
39,9,0.327,0,4,0.0812,-8.651,219427,0.483,219,0.238,0.187,0.648,93.939,0,0,The Black Eyed Peas,Just Can't Get Enough
39,10,0.0621,11,4,0.279,-3.851,190213,0.738,187,0.941,0.332,0.804,174.943,0,1,Bruno Mars,The Lazy Song
39,11,0.0495,4,4,0.149,-2.8,195267,0.676,189,0.763,0.0668,0.931,101.018,0,1,Selena Gomez & the Scene,Who Says
39,12,0.177,5,4,0.247,-3.882,223053,0.646,197,0.652,0.0314,0.843,174.904,2.39E-06,1,Jessie J featuring B.o.B,Price Tag
39,13,0.119,4,4,0.163,-4.977,200467,0.686,198,0.821,0.0764,0.783,99.978,0,1,Hot Chelle Rae,Tonight Tonight
39,14,0.0551,6,4,0.115,-7.687,253307,0.636,249,0.642,0.0929,0.699,94.966,0,1,OneRepublic,Good Life
39,15,0.0352,2,4,0.12,-5.068,229413,0.677,225,0.646,0.32,0.739,127.04,2.36E-06,1,Jason Aldean,Dirt Road Anthem
39,16,0.0385,4,4,0.121,-5.131,210720,0.481,219,0.722,0.00167,0.849,205.57,1.49E-06,1,Blake Shelton,Honey Bee
39,17,0.0291,4,4,0.0929,-5.01,208573,0.757,204,0.606,0.082,0.61,106.962,0,1,Maria K.,Starbucks Smile
39,18,0.0395,2,3,0.373,-4.544,224053,0.593,222,0.563,0.00017,0.778,127.879,1.27E-06,1,Jessica Sutta,Show Me
39,19,0.237,2,4,0.0843,-4.122,196653,0.696,194,0.677,0.00399,0.853,92.976,0,1,Chiddy Bang featuring Icona Pop,Mind Your Manners
39,20,0.0628,0,4,0.0499,-8.022,210600,0.797,209,0.832,0.0886,0.624,113.035,0,1,Dev featuring The Cataracs,Bass Down Low
40,1,0.0546,11,4,0.325,-4.471,201160,0.714,200,0.602,0.0106,0.748,128.03,0,0,Maroon 5 featuring Christina Aguilera,Moves like Jagger
40,2,0.0414,5,4,0.332,-6.55,210267,0.696,208,0.79,0.00379,0.546,130.002,3.8E-06,1,Britney Spears,I Wanna Go
40,3,0.028,2,4,0.128,-3.676,208135,0.606,206,0.488,0.211,0.612,127.882,3.7E-06,1,David Guetta featuring Usher,Without You
40,4,0.0535,7,4,0.0385,-2.944,215693,0.668,211,0.746,0.0191,0.857,131.959,6.71E-06,0,Cobra Starship featuring Sabi,You Make Me Feel...
40,5,0.0527,11,4,0.133,-4.162,195280,0.711,192,0.76,0.0239,0.928,127.047,0.000278,0,Alexandra Stan,Mr. Saxobeat
40,6,0.0918,8,4,0.335,-4.23,226227,0.751,225,0.436,0.00331,0.82,124.965,0.00043,1,Dev,In the Dark
40,7,0.0292,5,4,0.0956,-5.849,239600,0.733,235,0.963,0.145,0.71,127.975,0.115,0,Foster the People,Pumped Up Kicks
40,8,0.0396,9,4,0.289,-3.544,261747,0.578,238,0.709,0.019,0.908,79.987,0,1,Rihanna,Cheers (Drink to That)
40,9,0.27,0,4,0.119,-8.183,303813,0.651,302,0.158,0.343,0.671,90.135,0,1,Bad Meets Evil featuring Bruno Mars,Lighters
40,10,0.0605,1,4,0.104,-4.736,192200,0.668,187,0.364,0.0165,0.718,91.993,0,0,Jason Derulo,It Girl
40,11,0.0558,2,4,0.0931,-5.194,307347,0.5,245,0.521,0.0933,0.716,127.066,0,1,Lady Gaga,YoÌ_ and I
40,12,0.029,5,4,0.0701,-5.131,232520,0.676,229,0.456,0.0284,0.807,95.956,0,1,Kelly Clarkson,Mr. Know It All
40,13,0.0489,10,4,0.0404,-3.541,190787,0.446,187,0.884,0.000102,0.9,187.961,1.89E-05,0,Nickelback,When We Stand Together
40,14,0.039,2,4,0.118,-5.013,272213,0.473,268,0.517,0.00369,0.833,157.012,0,1,The Script,Nothing
40,15,0.0307,1,4,0.0998,-5.826,218840,0.593,214,0.351,0.446,0.639,142.881,0,1,Lady Antebellum,Just a Kiss
40,16,0.0328,7,4,0.131,-3.314,221293,0.484,231,0.189,0.149,0.604,103.316,0,1,Demi Lovato,Skyscraper
40,17,0.0301,4,4,0.12,-5.636,213520,0.616,210,0.691,0.0149,0.748,117.054,2.84E-06,1,Trevor Hall,Brand New Day
40,18,,,,,,,,223,,,,,,,Neon Hitch,Poisoned with Love
40,19,0.0607,10,4,0.0359,-6.999,205213,0.749,203,0.631,0.0139,0.746,108.966,0,0,Lil Playy featuring Matthew Koma,Birthday Dress
40,20,0.222,1,4,0.135,-3.562,195720,0.672,193,0.636,0.161,0.862,180.184,0,1,V V Brown featuring Chiddy Bang,Children
41,1,0.322,7,4,0.166,-4.164,199480,0.698,197,0.74,0.115,0.875,129.986,0,1,LMFAO,Sexy and I Know It
41,2,0.0396,4,4,0.0919,-11.542,259040,0.714,226,0.351,0.697,0.434,123.942,0,1,Katy Perry,The One That Got Away
41,3,0.0616,0,4,0.518,-4.416,264520,0.61,241,0.461,0.00207,0.89,131.085,0.0136,1,Lady Gaga,Marry the Night
41,4,0.0387,7,4,0.0496,-4.509,231693,0.763,228,0.782,0.00954,0.556,126.985,0,1,Jessie J,Domino
41,5,0.0976,9,4,0.267,-3.293,210960,0.646,210,0.791,0.0319,0.795,89.99,0,1,Gym Class Heroes featuring Adam Levine,Stereo Hearts
41,6,0.334,7,4,0.124,-1.958,281533,0.4,210,0.387,0.168,0.882,167.114,0,0,T-Pain featuring Lily Allen,5 O'Clock
41,7,0.106,2,4,0.316,-6.903,234773,0.831,232,0.226,0.0531,0.427,93.004,0,1,J. Cole,Work Out
41,8,0.0499,0,4,0.335,-3.035,227280,0.669,225,0.671,0.0124,0.855,120.045,0,0,Pitbull featuring Chris Brown,International Love
41,9,0.124,6,4,0.0498,-4.609,210200,0.662,208,0.807,0.00537,0.819,122.951,0,1,Breathe Carolina,Blackout
41,10,0.0569,1,4,0.0761,-3.79,188453,0.859,185,0.875,0.0715,0.697,117.008,0,0,Selena Gomez & the Scene,Love You Like a Love Song
41,11,0.0544,10,4,0.181,-4.592,218520,0.63,214,0.356,0.255,0.894,142.051,0,1,Gavin DeGraw,Not Over You
41,12,0.0268,5,4,0.0833,-6.762,278719,0.449,276,0.204,0.0522,0.585,139.627,8.49E-05,1,Coldplay,Paradise
41,13,0.0285,9,4,0.0975,-8.251,285040,0.559,281,0.28,0.892,0.33,135.109,0,1,Adele,Someone like You
41,14,0.032,11,4,0.0859,-4.395,228107,0.508,225,0.394,0.000372,0.832,136.004,0,1,Nickelback,Lullaby
41,15,0.0278,9,4,0.228,-4.02,219973,0.616,217,0.375,0.0275,0.728,111.934,0,0,Luke Bryan,I Don't Want This Night to End
41,16,0.0822,4,4,0.192,-6.51,223387,0.567,234,0.793,0.244,0.557,164.189,0,1,Toby Keith,Red Solo Cup
41,17,0.0803,1,4,0.21,-2.167,176973,0.584,176,0.634,0.119,0.949,83.015,0,0,Sammy Adams,Blow Up
41,18,0.0314,10,4,0.109,-5.975,227747,0.595,226,0.641,0.0496,0.623,149.974,0,1,Hunter Hayes,Somebody's Heartbreak
41,19,0.0348,10,4,0.112,-4.147,218707,0.575,219,0.419,0.276,0.719,124.997,0,1,Susan Justice,Eat Dirt
41,20,0.067,7,4,0.105,-4.549,198467,0.698,197,0.437,0.0577,0.844,126.937,1.69E-05,0,The Wanted,Glad You Came
42,1,0.0475,0,4,0.112,-4.282,221947,0.562,219,0.677,0.046,0.939,116.044,0,1,Kelly Clarkson,Stronger (What Doesn't Kill You)
42,2,0.0688,1,4,0.306,-4.444,248133,0.706,245,0.671,0.0588,0.89,128.011,0.00286,0,Flo Rida,Good Feeling
